-0.87908, 0.64224, -0.95504, 0.55885
-3.00830, 2.48868, -3.00858, 2.44202
0.20628, 1.11942, 0.08846, 1.07762
-2.98999, 2.23041, -2.98866, 2.09978
-1.67562, -0.23792, -1.61821, -0.15764
0.95024, 2.78908, 0.90367, 2.74177
-2.88486, -0.37459, -2.78126, -0.34090
0.52537, 3.45880, 0.49063, 3.35984
-0.44215, 2.47007, -0.47628, 2.38410
0.91406, 0.37232, 0.77421, 0.35514
-1.55010, 3.06155, -1.48659, 2.93960
-0.04254, 3.28428, -0.05316, 3.24494
-0.51841, -0.43863, -0.56588, -0.39693
0.04778, 2.32791, -0.01117, 2.26295
-0.91958, 2.14511, -0.93695, 2.07269
-0.73574, 0.21882, -0.85473, 0.21698
-0.01786, 0.73220, -0.11979, 0.69152
0.31437, 2.91420, 0.24452, 2.81026
0.88695, 0.92301, 0.76080, 0.88090
0.13338, 0.66916, 0.04227, 0.64154
-0.42807, 0.26452, -0.51296, 0.24768
0.47786, 1.67359, 0.35990, 1.59431
0.67993, 1.04851, 0.56427, 1.00191
0.53647, 3.31587, 0.49445, 3.27815
-0.18933, 2.00933, -0.23404, 1.90443
0.49641, 1.31412, 0.40790, 1.26228
-0.50002, 1.69504, -0.53310, 1.56339
-1.07532, 0.23013, -1.20873, 0.20686
0.13229, 2.32365, 0.11447, 2.28331
0.81917, -0.11294, 0.68420, -0.09077
-1.17131, 1.15658, -1.15970, 1.10804
0.80201, 3.39594, 0.75975, 3.31849
-2.81956, 3.02789, -2.80152, 3.02340
-0.15786, -0.41031, -0.28865, -0.35482
-1.00632, 0.13138, -1.08914, 0.13436
-2.32325, 3.19662, -2.24339, 3.17181
-2.68668, 2.89093, -2.56368, 2.83632
-1.91220, -0.38006, -1.81315, -0.28893
-1.96636, 2.58735, -1.84399, 2.54072
0.81244, 3.44657, 0.77161, 3.38234
-0.49005, 1.23085, -0.55772, 1.15039
-0.95112, 3.51200, -0.96049, 3.37082
0.89524, 0.00183, 0.83506, 0.01906
-2.68593, 2.40547, -2.74161, 2.34041
-1.05401, 2.70235, -1.07932, 2.56052
-1.61869, 0.29470, -1.50348, 0.23954
-0.85038, 0.16593, -0.99271, 0.15834
0.48094, 1.85300, 0.40057, 1.74815
0.89458, 2.95628, 0.84511, 2.91903
0.05258, 1.51200, -0.01123, 1.43562
-2.37380, 0.12533, -2.28157, 0.12485
0.61943, -0.23376, 0.48032, -0.21159
0.69980, 2.20322, 0.58832, 2.11778
-0.90706, -0.06837, -1.02166, 0.00128
-1.34705, 2.32786, -1.30441, 2.36152
0.56296, 0.97614, 0.52621, 0.93419
0.77975, 3.47763, 0.73237, 3.37543
-2.97695, 0.29298, -2.85508, 0.30925
0.01501, 2.80895, -0.03617, 2.71142
0.78904, 1.26472, 0.68742, 1.22418
-0.35573, 0.90719, -0.40818, 0.86978
0.95354, 0.91811, 0.83041, 0.89156
0.31102, 1.62769, 0.23053, 1.56018
-1.11993, 1.05929, -1.12949, 0.95803
-2.08332, -0.01777, -2.01104, 0.00074
-2.83671, 2.95904, -2.70763, 2.91210
-0.71367, 1.34826, -0.75754, 1.27563
-0.09765, 0.44347, -0.22753, 0.44304
-1.68221, 3.32953, -1.59936, 3.22829
-1.67607, 2.27856, -1.61568, 2.28193
-1.64944, 3.13663, -1.60698, 3.00311
-1.37153, 3.24420, -1.36701, 3.22414
0.59566, 3.11035, 0.51962, 3.04815
-0.64177, 1.43648, -0.67369, 1.40080
-0.99622, 0.39026, -1.07888, 0.33669
-0.05889, 2.24564, -0.09001, 2.16628
0.11613, 1.85695, 0.02202, 1.75644
-0.03614, 1.90924, -0.09890, 1.80147
-0.64288, 0.66461, -0.72474, 0.60002
0.80612, -0.29650, 0.69467, -0.26003
0.08557, 1.38525, 0.03530, 1.31099
-0.46061, 1.15666, -0.54899, 1.09261
0.93336, 2.79851, 0.90367, 2.74177
-2.38638, 2.67461, -2.35139, 2.66886
-2.20838, 0.30025, -2.17962, 0.30420
-0.91342, 0.68506, -0.98300, 0.61434
-0.23192, 0.72732, -0.34277, 0.67011
0.42218, 0.15240, 0.31339, 0.17229
-0.96384, 0.87525, -1.02394, 0.76317
-0.77888, 2.13321, -0.79488, 2.03917
-2.18036, 3.09055, -2.13962, 3.06200
-0.87658, 0.31269, -0.93044, 0.28593
-0.03243, 0.36724, -0.08532, 0.36200
-2.13131, -0.14063, -2.00012, -0.10037
-0.12474, 0.33102, -0.16582, 0.32961
-1.64082, 2.52870, -1.57782, 2.48753
-0.93286, 2.18578, -0.93695, 2.07269
-0.03911, -0.45802, -0.15786, -0.41031
-0.61806, 3.36862, -0.62317, 3.32045
-1.54209, 0.30493, -1.52731, 0.30179
-1.59936, 3.22829, -1.54489, 3.11273
0.14177, 3.48975, 0.07152, 3.39262
-1.92621, 2.61290, -1.84695, 2.58620
0.76291, 0.06237, 0.66712, 0.06417
-1.17879, -0.20363, -1.22072, -0.10739
-2.68055, 2.39330, -2.76261, 2.31475
-0.99269, 1.02012, -0.99696, 0.97899
-0.58973, -0.07679, -0.66680, -0.02202
-1.31057, 2.71259, -1.27613, 2.62327
-1.23080, -0.46684, -1.25439, -0.38813
0.58726, 3.03443, 0.52402, 2.93316
-0.99696, 0.97899, -1.02470, 0.85489
-2.52694, 0.00731, -2.42224, 0.02857
-0.08606, 1.70963, -0.18078, 1.59682
0.25901, 0.93878, 0.14300, 0.88712
0.50543, 1.66949, 0.41563, 1.61829
-1.90479, 2.80381, -1.80674, 2.73423
-2.61963, 2.47926, -2.52632, 2.48218
-2.72605, -0.41298, -2.62443, -0.38159
-0.73925, 3.40563, -0.74404, 3.36242
-2.23043, 2.46553, -2.17492, 2.46082
-2.87964, 3.44094, -2.81080, 3.38773
-0.66906, 1.74441, -0.72074, 1.62931
-0.09270, 0.30819, -0.21523, 0.27158
0.37452, 2.39203, 0.35401, 2.37105
-0.03112, 1.40061, -0.02246, 1.39770
0.04394, 0.43655, -0.05900, 0.41412
0.06003, 2.06217, -0.02358, 1.94871
0.77161, 3.38234, 0.69973, 3.29537
-0.15734, 1.25657, -0.27058, 1.18425
0.07364, 1.57456, -0.01318, 1.52708
-1.00256, 1.88022, -1.02085, 1.73982
-0.00226, -0.42909, -0.14281, -0.39462
-1.65953, -0.11453, -1.58124, -0.03691
-0.56099, 1.32353, -0.60404, 1.23284
-1.10370, 0.53424, -1.12050, 0.43687
0.88739, 1.87618, 0.84030, 1.83109
0.79822, 1.37091, 0.74131, 1.32100
-0.80032, 2.66698, -0.82681, 2.60489
-0.42867, 2.31860, -0.49853, 2.22063
0.78988, 1.97784, 0.72306, 1.93397
0.11484, 2.48480, 0.05529, 2.35032
0.22209, 0.39874, 0.18816, 0.40372
0.48323, 1.01152, 0.41764, 0.97418
-0.14238, 3.06238, -0.17348, 2.98789
-0.88380, 2.85839, -0.90476, 2.75816
-0.83402, 3.03548, -0.84129, 2.89026
0.12532, 0.50528, 0.09017, 0.50183
-0.32186, 3.43410, -0.34335, 3.37202
-1.84376, 3.00260, -1.76259, 2.95231
-0.46509, -0.26448, -0.55564, -0.23386
-1.82102, 2.97369, -1.76259, 2.95231
-0.84362, 1.91001, -0.87673, 1.82448
0.48032, -0.21159, 0.41652, -0.19669
0.56233, 1.79793, 0.47454, 1.71835
-0.90759, 2.12070, -0.91819, 1.98400
-2.77423, 2.81245, -2.72151, 2.79225
-0.67453, 1.28986, -0.69813, 1.24001
-0.17450, 0.66616, -0.27716, 0.61363
0.95504, 2.52292, 0.83548, 2.45146
-1.06019, 1.65290, -1.08280, 1.58560
0.14262, 1.33357, 0.04520, 1.23414
-2.17288, 2.58025, -2.06621, 2.56240
-1.34724, 3.16663, -1.33330, 3.08104
-2.08960, 2.40128, -1.95975, 2.38613
-0.45805, 2.16451, -0.46771, 2.02756
-2.31288, 2.50997, -2.26248, 2.49463
0.55112, 2.37202, 0.46850, 2.26146
-2.99705, 2.88718, -3.00268, 2.83124
-2.90790, 0.64021, -2.89344, 0.54838
-0.50600, 3.28169, -0.53518, 3.24194
-2.28820, 3.37030, -2.21964, 3.30029
0.51199, 1.41377, 0.43151, 1.39816
0.65252, 0.56574, 0.56416, 0.56538
-2.50579, 3.22530, -2.38933, 3.13363
-1.19325, -0.34316, -1.22251, -0.23673
0.62715, 3.38007, 0.57313, 3.27452
-0.02130, 2.12126, -0.07944, 2.03637
-1.65762, 3.05835, -1.60148, 2.97022
0.27308, 1.03690, 0.24576, 1.04798
-1.08962, 3.28105, -1.08654, 3.20222
-0.95750, 1.29715, -0.96256, 1.21630
-2.59949, 2.84310, -2.56368, 2.83632
-2.57522, 2.39318, -2.51365, 2.39735
-0.59804, 3.41857, -0.62317, 3.32045
-1.16405, 0.00712, -1.25987, 0.10199
-1.15077, 2.87197, -1.14092, 2.74203
0.72246, 0.28438, 0.60768, 0.27945
-1.35808, 2.29873, -1.31241, 2.28274
-1.24183, 3.35193, -1.20228, 3.23901
0.45970, 2.35018, 0.39001, 2.28578
-0.34168, 1.14499, -0.44678, 1.09122
0.86965, 0.64258, 0.75694, 0.60713
-0.07293, -0.20491, -0.22039, -0.18650
-0.41445, 1.70023, -0.46818, 1.57955
-0.38344, 2.04228, -0.37905, 1.95771
-0.13173, 3.44704, -0.14861, 3.32997
0.49435, 2.51310, 0.41118, 2.41907
-0.79618, 0.37129, -0.86965, 0.34521
0.96314, 0.28190, 0.85847, 0.26129
-0.15890, -0.07927, -0.17774, -0.07704
-0.28274, -0.14144, -0.41330, -0.11234
-1.86857, -0.34273, -1.81315, -0.28893
-2.21782, -0.21434, -2.11345, -0.16835
0.38315, -0.42930, 0.25350, -0.38126
-0.70105, 0.48591, -0.76203, 0.41927
0.93385, 3.47422, 0.89055, 3.41027
-1.30209, 2.58820, -1.27731, 2.50348
-0.71714, 1.20134, -0.77385, 1.11473
0.61603, 2.14083, 0.54694, 2.08248
-1.20095, 3.34816, -1.20228, 3.23901
-1.77812, 3.03509, -1.69730, 2.93594
0.62343, 2.39021, 0.54245, 2.30070
-2.88053, 0.00784, -2.82855, 0.02245
-2.58000, -0.43688, -2.50769, -0.40017
-1.14335, 2.83072, -1.14092, 2.74203
0.95047, 0.37864, 0.91406, 0.37232
-0.39539, 0.12811, -0.52096, 0.13998
-0.37487, 3.24362, -0.41059, 3.15557
-0.74666, 0.86945, -0.81325, 0.77122
-0.02430, 2.48768, -0.06740, 2.42887
0.61328, 0.62648, 0.48271, 0.59928
-2.22821, 2.93597, -2.13489, 2.87176
-1.76403, 0.30041, -1.62946, 0.27302
-0.65732, 2.35113, -0.68298, 2.26877
-1.20756, 3.48303, -1.20095, 3.34816
-0.60980, 2.19699, -0.63013, 2.10324
-1.84253, 3.47542, -1.81445, 3.39128
-0.18781, 0.49031, -0.29963, 0.45078
-0.89113, 1.69365, -0.89729, 1.55807
0.35135, 2.54315, 0.30332, 2.45621
-0.22423, 1.09606, -0.27464, 1.03356
-2.28034, 2.91618, -2.18726, 2.88567
-0.57430, 1.73765, -0.58879, 1.68031
-0.62071, 0.81354, -0.72771, 0.75414
0.84100, 1.66228, 0.76540, 1.60535
-0.94206, 0.33746, -1.03734, 0.30152
0.70491, 0.11257, 0.55949, 0.13364
-1.26976, 2.40496, -1.25217, 2.38611
0.56980, 2.22282, 0.50704, 2.12822
-2.78749, 3.36699, -2.73245, 3.33247
-0.74277, 1.42941, -0.79096, 1.29781
0.87257, 0.53579, 0.82309, 0.52810
-0.55313, 1.47836, -0.60241, 1.38025
0.31355, -0.24342, 0.26924, -0.22772
-2.62443, -0.38159, -2.57256, -0.36298
0.06316, 2.94121, 0.01501, 2.80895
-0.14827, -0.48457, -0.22235, -0.45444
0.71402, 2.88191, 0.64300, 2.77075
-0.51541, 1.84087, -0.55194, 1.74774
-2.00199, 2.51196, -1.92638, 2.49634
-0.60566, -0.07029, -0.66680, -0.02202
0.04176, 1.78172, 0.02202, 1.75644
-2.69430, 2.69315, -2.64015, 2.66316
-0.92535, 1.82857, -0.95578, 1.74705
-0.29434, 0.25326, -0.43125, 0.21821
-1.08654, 3.20222, -1.09321, 3.12530
-0.07615, -0.00037, -0.16493, 0.00639
0.56143, 3.15217, 0.50890, 3.04294
-1.11506, 2.33143, -1.11327, 2.27980
-2.51088, 2.52349, -2.37453, 2.50392
-2.97538, 2.64179, -2.95689, 2.50135
-0.02634, 0.57814, -0.07683, 0.56565
-0.91893, -0.29893, -0.97914, -0.19218
0.72361, 0.05889, 0.66712, 0.06417
0.68945, 1.66829, 0.58211, 1.59754
-2.83799, 2.15815, -2.87928, 2.07831
-0.53128, 2.00320, -0.55821, 1.92033
0.98343, 2.90714, 0.89860, 2.78403
0.41118, 2.41907, 0.35401, 2.37105
-0.82075, 1.60978, -0.84348, 1.56741
0.35487, 2.26416, 0.30588, 2.19171
0.63259, 1.21541, 0.54600, 1.15196
0.60900, 0.51405, 0.47645, 0.50265
-0.77066, 1.96051, -0.79383, 1.89136
-0.25470, 1.36503, -0.28224, 1.32762
-0.38010, 2.68564, -0.39355, 2.66100
-2.14540, 3.50881, -2.06162, 3.39107
0.63923, 2.60137, 0.57522, 2.49183
-1.67635, 2.42334, -1.54209, 2.41235
0.78734, 1.11774, 0.77117, 1.11101
0.85474, -0.27999, 0.75453, -0.26011
-0.12904, -0.14791, -0.20418, -0.14060
0.51410, 1.84670, 0.43134, 1.72845
-1.88170, 2.62099, -1.80766, 2.60930
-0.05900, 0.41412, -0.16392, 0.39312
-2.18467, 0.17130, -2.06295, 0.18180
-2.80569, 3.32193, -2.69293, 3.23973
-2.43165, -0.42489, -2.37720, -0.40990
-0.01318, 1.52708, -0.09773, 1.45343
-2.96860, 2.03856, -2.97112, 2.00178
0.58412, 3.01259, 0.52402, 2.93316
0.65136, 2.41253, 0.55757, 2.30919
-0.94300, 0.64365, -0.97437, 0.56184
-0.02618, 2.34771, -0.06903, 2.27562
-0.72947, 0.04540, -0.83634, 0.04460
-2.90666, -0.22673, -2.76590, -0.19824
-0.80490, 0.27995, -0.93261, 0.26707
-1.81315, -0.28893, -1.70083, -0.20325
-1.26133, 2.46108, -1.22958, 2.42674
-1.88142, -0.31558, -1.83035, -0.26168
0.52067, 0.16510, 0.41120, 0.15893
-0.21271, 1.06222, -0.24632, 1.03068
-0.73939, 2.69186, -0.77463, 2.56283
-0.87891, 0.00804, -0.90726, 0.01626
-0.71825, 2.79327, -0.73939, 2.69186
-2.32803, 2.51664, -2.21327, 2.50363
-1.20909, 2.82844, -1.19264, 2.76026
-0.62995, 0.16037, -0.76206, 0.14177
-1.75972, 3.25551, -1.71273, 3.15799
-1.81392, 0.10920, -1.72427, 0.10631
0.47470, 2.95689, 0.45075, 2.89005
0.71531, 0.10802, 0.68457, 0.11752
-0.79547, -0.25435, -0.87336, -0.19997
-1.85132, -0.47296, -1.83050, -0.44428
-0.91259, 3.21233, -0.90389, 3.07659
-1.37930, 0.20638, -1.33615, 0.17555
0.54082, 1.54108, 0.44258, 1.44072
0.15124, 3.50065, 0.13607, 3.41793
-0.90878, 0.10956, -0.95324, 0.11901
-1.16377, 1.21965, -1.15970, 1.10804
0.82323, 0.87271, 0.75968, 0.84734
0.64787, 2.51076, 0.62801, 2.46606
0.04922, 2.11777, -0.03630, 2.07113
0.20708, 1.13733, 0.15510, 1.11228
-2.10609, -0.38665, -2.09001, -0.37515
-0.98144, 1.75696, -0.98220, 1.68567
-1.96091, 2.83408, -1.90479, 2.80381
0.44871, 2.59689, 0.35459, 2.49930
-0.23229, 2.98974, -0.24972, 2.88926
-0.54426, 2.89713, -0.58238, 2.75566
0.81973, 0.53147, 0.74817, 0.53831
0.55807, 1.98318, 0.42889, 1.91227
-0.49983, 3.27677, -0.48394, 3.14389
0.69475, 1.91291, 0.64750, 1.84094
0.29937, 1.03912, 0.23919, 0.98106
0.67550, 0.25676, 0.64178, 0.25280
-1.56555, 3.21493, -1.54489, 3.11273
-0.54745, 1.59758, -0.58569, 1.50643
-0.19675, 2.06341, -0.21548, 1.99005
-2.54986, 2.52944, -2.51088, 2.52349
-2.88336, -0.23080, -2.76590, -0.19824
-1.53663, 0.23024, -1.42813, 0.18169
0.72403, 2.32492, 0.61212, 2.26652
0.23370, 2.03309, 0.15705, 1.96318
-2.43895, -0.24518, -2.31662, -0.21331
-1.32140, 2.59552, -1.27731, 2.50348
-0.75488, 2.78082, -0.76543, 2.63697
-1.31241, 2.28274, -1.17062, 2.31115
0.61229, 1.50084, 0.49911, 1.43165
-0.31691, 1.91167, -0.38374, 1.82792
-0.50566, -0.22197, -0.55209, -0.20277
-1.70888, 2.36319, -1.56066, 2.37042
-3.00001, 0.62231, -2.96727, 0.58779
-0.60579, 2.83176, -0.64766, 2.74895
0.01380, 0.42349, -0.05900, 0.41412
-0.66374, 2.94713, -0.68881, 2.89057
0.54021, 1.06217, 0.40919, 1.00314
0.57091, 0.31100, 0.50514, 0.31522
0.77670, 0.66705, 0.74106, 0.65820
-2.73759, 3.00317, -2.61770, 2.95405
-0.29454, 0.79659, -0.38422, 0.71041
0.64300, 2.77075, 0.55134, 2.66206
0.88941, -0.10545, 0.84945, -0.10816
-2.53565, 3.26537, -2.42863, 3.16064
0.86506, 1.00490, 0.82417, 0.98106
-1.16380, 0.75749, -1.13096, 0.62865
-2.70365, 2.32698, -2.81576, 2.26319
-1.35252, 0.09095, -1.33615, 0.17555
-1.32648, 3.08152, -1.28536, 2.97239
0.51827, 0.35580, 0.46662, 0.35338
-1.40310, -0.37800, -1.38629, -0.22802
-0.72020, -0.16790, -0.77521, -0.13253
-0.15004, 2.54063, -0.18249, 2.49868
-2.93120, 1.48163, -2.88480, 1.39567
-2.63738, -0.17486, -2.53692, -0.15313
-1.28079, 3.25415, -1.27831, 3.14045
-2.88987, -0.42625, -2.77111, -0.36254
-0.80291, 1.17006, -0.88228, 1.04622
0.18474, 1.32069, 0.06804, 1.25129
-0.90351, 2.86615, -0.90431, 2.79671
-2.38741, 2.96985, -2.34526, 2.95214
-2.36111, 2.79122, -2.23428, 2.73820
-2.60144, 2.48831, -2.52632, 2.48218
-0.14934, 0.56470, -0.25302, 0.52449
-2.54032, 3.47148, -2.42982, 3.40814
-0.07944, 2.03637, -0.13237, 1.94987
0.25599, 2.54054, 0.24661, 2.52853
-0.70602, 2.23693, -0.73392, 2.09357
-1.64108, 3.31682, -1.59936, 3.22829
-2.81257, 0.01698, -2.73063, 0.04236
-1.49708, 2.51605, -1.39139, 2.46154
-0.65349, 1.68683, -0.72074, 1.62931
-2.51588, 0.30593, -2.45041, 0.29065
-0.08532, 0.36200, -0.20659, 0.33965
-3.00647, 2.33257, -2.99953, 2.24150
-0.70200, 1.64357, -0.72074, 1.62931
-0.09363, 2.25496, -0.11150, 2.19808
-2.70500, 2.60201, -2.59357, 2.56992
-2.69935, 2.89954, -2.56368, 2.83632
0.57776, 2.46742, 0.49782, 2.35027
-1.01683, -0.46969, -1.04797, -0.40122
-0.51027, -0.45781, -0.54811, -0.44120
0.25433, 0.72913, 0.13338, 0.66916
0.89700, 3.32600, 0.84887, 3.26681
0.55456, 2.58958, 0.49240, 2.49020
0.40796, 1.67679, 0.31062, 1.56141
-2.91125, 2.40028, -2.92294, 2.37155
0.53582, 1.57511, 0.52228, 1.56661
-2.51528, -0.19229, -2.49841, -0.18939
-0.66691, 0.05460, -0.74450, 0.07696
-2.86775, 0.54731, -2.86732, 0.47572
-1.62705, -0.46675, -1.60185, -0.42356
-0.14585, -0.25157, -0.25789, -0.18974
0.71960, -0.41410, 0.58827, -0.38633
-0.27059, 2.73526, -0.31058, 2.64405
-2.12997, 3.43214, -2.05056, 3.33306
-1.59591, 0.10924, -1.52364, 0.12724
-2.96836, 2.19975, -2.96083, 2.06338
-1.33390, 2.30610, -1.31241, 2.28274
-0.31798, 1.14263, -0.44678, 1.09122
-1.95775, -0.11880, -1.90383, -0.08936
-0.03630, 2.07113, -0.12117, 1.97065
-0.56780, 3.20422, -0.60374, 3.06726
-0.92520, 0.44223, -0.99622, 0.39026
-2.26349, -0.37893, -2.21948, -0.36513
-0.50206, 1.76957, -0.56336, 1.63913
-0.35201, 1.09541, -0.42017, 0.96939
0.86361, -0.45591, 0.71960, -0.41410
-1.59388, 0.29624, -1.50348, 0.23954
0.05192, 2.77804, 0.01211, 2.63949
-0.19662, 0.80368, -0.27786, 0.76751
-1.70840, 2.30797, -1.64641, 2.33250
-1.28993, 3.28433, -1.27831, 3.14045
-0.30923, 1.81373, -0.37763, 1.70063
-1.73684, 2.67809, -1.61347, 2.59773
0.46387, 0.21818, 0.32568, 0.21261
-2.93391, 3.38495, -2.81288, 3.30711
0.14749, 2.36052, 0.11447, 2.28331
-0.03105, 2.85290, -0.09100, 2.72478
0.10815, 0.34256, 0.05845, 0.32778
-1.82009, 3.24799, -1.77369, 3.13816
-0.86816, 3.14649, -0.87255, 3.05125
-0.89313, -0.01398, -1.02486, 0.04232
0.38832, 0.12110, 0.34294, 0.13384
-0.32437, -0.42929, -0.40795, -0.35908
0.05132, 2.68551, -0.00812, 2.56826
0.16519, 1.08567, 0.06051, 0.98159
-1.10647, 0.98823, -1.08914, 0.84307
-1.01566, 2.43037, -1.02255, 2.29520
-2.04383, 2.46722, -2.02158, 2.45899
-2.87731, -0.16553, -2.83614, -0.17012
-1.44005, 2.41006, -1.30441, 2.36152
-0.77973, 0.84590, -0.81325, 0.77122
-1.75725, -0.21278, -1.65953, -0.11453
-1.41669, 0.30481, -1.34265, 0.19076
0.94184, 2.01742, 0.91387, 1.98800
-1.47770, 3.13483, -1.43869, 3.03363
0.05708, -0.02072, -0.07615, -0.00037
0.32251, 0.37172, 0.18816, 0.40372
0.18635, 0.91538, 0.14300, 0.88712
-2.05034, 2.89816, -2.00750, 2.87238
-1.91571, -0.14506, -1.80053, -0.07845
0.72323, 0.80269, 0.67452, 0.77270
0.67940, 2.21597, 0.59305, 2.13503
-0.70520, 1.95345, -0.73539, 1.82168
-0.76074, -0.26492, -0.86755, -0.17631
0.87843, 0.71555, 0.74533, 0.69166
-0.88878, 0.63736, -0.95504, 0.55885
0.97982, 2.91017, 0.89860, 2.78403
0.99068, 2.66814, 0.90530, 2.59545
0.12156, 3.36162, 0.05534, 3.28854
-0.96848, 1.59807, -0.95723, 1.50639
-2.40775, 3.44274, -2.33227, 3.36350
0.93999, -0.02560, 0.83506, 0.01906
0.72067, 1.37912, 0.61909, 1.34071
0.67608, 2.96566, 0.66994, 2.95720
-0.76787, 1.62330, -0.79873, 1.53411
-2.57187, -0.33106, -2.44132, -0.26227
0.95862, 2.36602, 0.93687, 2.34664
-0.83473, -0.07914, -0.90063, -0.06792
0.89055, 3.41027, 0.83663, 3.31872
-0.25302, 0.52449, -0.31426, 0.50632
0.89756, 1.10843, 0.84612, 1.04672
0.77961, 0.40157, 0.63784, 0.37604
-2.39155, 3.28491, -2.30968, 3.22018
-0.64075, 3.32275, -0.64169, 3.19860
0.70354, 2.51528, 0.62343, 2.39021
-0.45490, 0.55839, -0.50917, 0.53335
-2.62171, -0.25021, -2.51834, -0.21457
-2.31793, -0.24997, -2.22249, -0.21111
-1.36902, -0.35775, -1.36408, -0.32692
0.59268, 0.47283, 0.53514, 0.44537
-0.39777, -0.42510, -0.49336, -0.34332
0.47454, 1.71835, 0.40510, 1.65353
-2.03175, 2.95894, -1.95093, 2.87116
-0.76543, 2.63697, -0.77463, 2.56283
0.09505, 0.40964, -0.04061, 0.38274
0.23154, 1.26235, 0.12818, 1.15505
-2.80100, 3.00499, -2.73337, 2.97502
-0.47628, 2.38410, -0.52212, 2.25413
-2.68542, 2.85175, -2.63837, 2.82199
0.69478, 3.36433, 0.62627, 3.28329
-2.43203, 3.45387, -2.33227, 3.36350
-2.36537, 3.23106, -2.33063, 3.18447
-2.69572, 2.91657, -2.59949, 2.84310
0.76387, 2.82184, 0.75209, 2.81143
-1.72664, 3.30702, -1.70977, 3.24258
-0.53674, 2.55548, -0.53875, 2.44309
-2.57022, 2.56380, -2.53402, 2.56486
-0.66029, 2.69447, -0.71337, 2.55251
0.41499, 1.25287, 0.32083, 1.20615
-0.10458, 0.18000, -0.19779, 0.17315
-0.95578, 1.74705, -0.98220, 1.68567
-1.03712, 1.99408, -1.06522, 1.87663
-0.08817, 0.99851, -0.18925, 0.92775
0.67286, 1.02315, 0.58165, 0.97109
-0.14974, -0.30712, -0.28807, -0.26127
-2.32401, 3.49197, -2.25119, 3.42407
0.36290, 0.17929, 0.28717, 0.17647
-2.23651, 2.37068, -2.14938, 2.38291
-1.52857, 3.48147, -1.48016, 3.39042
-0.78126, 3.43568, -0.81855, 3.30225
-2.38875, 3.07221, -2.26529, 2.99856
-1.10995, 0.91847, -1.08914, 0.84307
-0.35100, 0.74332, -0.38422, 0.71041
0.05960, 1.54799, -0.01318, 1.52708
-0.76091, 0.20667, -0.85473, 0.21698
0.36497, 2.51293, 0.35459, 2.49930
-1.08254, 1.72618, -1.08280, 1.58560
-2.99540, 2.56254, -3.00858, 2.44202
0.27132, -0.07420, 0.22462, -0.07775
-2.93839, 1.48976, -2.88480, 1.39567
-2.54393, 2.54172, -2.47455, 2.53480
-0.24744, 1.44488, -0.30960, 1.35761
-0.52132, -0.45896, -0.54811, -0.44120
-2.46832, -0.42127, -2.37031, -0.36942
-1.61417, 3.36778, -1.58631, 3.26594
-0.50551, 2.34043, -0.52212, 2.25413
