-0.71367, 1.34826
-0.09765, 0.44347
-1.68221, 3.32953
-1.67607, 2.27856
-1.64944, 3.13663
-1.37153, 3.24420
0.59566, 3.11035
-0.64177, 1.43648
-0.99622, 0.39026
-0.05889, 2.24564
0.11613, 1.85695
-0.03614, 1.90924
-0.64288, 0.66461
0.80612, -0.29650
0.08557, 1.38525
-0.46061, 1.15666
0.93336, 2.79851
-2.38638, 2.67461
-2.20838, 0.30025
-0.91342, 0.68506
-0.23192, 0.72732
0.42218, 0.15240
-0.96384, 0.87525
-0.77888, 2.13321
-2.18036, 3.09055
-0.87658, 0.31269
-0.03243, 0.36724
-2.13131, -0.14063
-0.12474, 0.33102
-1.64082, 2.52870
-0.93286, 2.18578
-0.03911, -0.45802
-0.61806, 3.36862
-1.54209, 0.30493
-1.59936, 3.22829
0.14177, 3.48975
-1.92621, 2.61290
0.76291, 0.06237
-1.17879, -0.20363
-2.68055, 2.39330
-0.99269, 1.02012
-0.58973, -0.07679
-1.31057, 2.71259
-1.23080, -0.46684
0.58726, 3.03443
-0.99696, 0.97899
-2.52694, 0.00731
-0.08606, 1.70963
0.25901, 0.93878
0.50543, 1.66949
-1.90479, 2.80381
-2.61963, 2.47926
-2.72605, -0.41298
-0.73925, 3.40563
-2.23043, 2.46553
-2.87964, 3.44094
-0.66906, 1.74441
-0.09270, 0.30819
0.37452, 2.39203
-0.03112, 1.40061
0.04394, 0.43655
0.06003, 2.06217
0.77161, 3.38234
-0.15734, 1.25657
0.07364, 1.57456
-1.00256, 1.88022
-0.00226, -0.42909
-1.65953, -0.11453
-0.56099, 1.32353
-1.10370, 0.53424
0.88739, 1.87618
0.79822, 1.37091
-0.80032, 2.66698
-0.42867, 2.31860
0.78988, 1.97784
0.11484, 2.48480
0.22209, 0.39874
0.48323, 1.01152
-0.14238, 3.06238
-0.88380, 2.85839
-0.83402, 3.03548
0.12532, 0.50528
-0.32186, 3.43410
-1.84376, 3.00260
-0.46509, -0.26448
-1.82102, 2.97369
-0.84362, 1.91001
0.48032, -0.21159
0.56233, 1.79793
-0.90759, 2.12070
-2.77423, 2.81245
-0.67453, 1.28986
-0.17450, 0.66616
0.95504, 2.52292
-1.06019, 1.65290
0.14262, 1.33357
-2.17288, 2.58025
-1.34724, 3.16663
-2.08960, 2.40128
-0.45805, 2.16451
-2.31288, 2.50997
0.55112, 2.37202
-2.99705, 2.88718
-2.90790, 0.64021
-0.50600, 3.28169
-2.28820, 3.37030
0.51199, 1.41377
0.65252, 0.56574
-2.50579, 3.22530
-1.19325, -0.34316
0.62715, 3.38007
-0.02130, 2.12126
-1.65762, 3.05835
0.27308, 1.03690
-1.08962, 3.28105
-0.95750, 1.29715
-2.59949, 2.84310
-2.57522, 2.39318
-0.59804, 3.41857
-1.16405, 0.00712
-1.15077, 2.87197
0.72246, 0.28438
-1.35808, 2.29873
-1.24183, 3.35193
0.45970, 2.35018
-0.34168, 1.14499
0.86965, 0.64258
-0.07293, -0.20491
-0.41445, 1.70023
-0.38344, 2.04228
-0.13173, 3.44704
0.49435, 2.51310
-0.79618, 0.37129
0.96314, 0.28190
-0.15890, -0.07927
-0.28274, -0.14144
-1.86857, -0.34273
-2.21782, -0.21434
0.38315, -0.42930
-0.70105, 0.48591
0.93385, 3.47422
-1.30209, 2.58820
-0.71714, 1.20134
0.61603, 2.14083
-1.20095, 3.34816
-1.77812, 3.03509
0.62343, 2.39021
-2.88053, 0.00784
-2.58000, -0.43688
-1.14335, 2.83072
0.95047, 0.37864
-0.39539, 0.12811
-0.37487, 3.24362
-0.74666, 0.86945
-0.02430, 2.48768
0.61328, 0.62648
-2.22821, 2.93597
-1.76403, 0.30041
-0.65732, 2.35113
-1.20756, 3.48303
-0.60980, 2.19699
-1.84253, 3.47542
-0.18781, 0.49031
-0.89113, 1.69365
0.35135, 2.54315
-0.22423, 1.09606
-2.28034, 2.91618
-0.57430, 1.73765
-0.62071, 0.81354
0.84100, 1.66228
-0.94206, 0.33746
0.70491, 0.11257
-1.26976, 2.40496
0.56980, 2.22282
-2.78749, 3.36699
-0.74277, 1.42941
0.87257, 0.53579
-0.55313, 1.47836
0.31355, -0.24342
-2.62443, -0.38159
0.06316, 2.94121
-0.14827, -0.48457
0.71402, 2.88191
-0.51541, 1.84087
-2.00199, 2.51196
-0.60566, -0.07029
0.04176, 1.78172
-2.69430, 2.69315
-0.92535, 1.82857
-0.29434, 0.25326
-1.08654, 3.20222
-0.07615, -0.00037
0.56143, 3.15217
-1.11506, 2.33143
-2.51088, 2.52349
-2.97538, 2.64179
-0.02634, 0.57814
-0.91893, -0.29893
0.72361, 0.05889
0.68945, 1.66829
-2.83799, 2.15815
-0.53128, 2.00320
0.98343, 2.90714
0.41118, 2.41907
-0.82075, 1.60978
0.35487, 2.26416
0.63259, 1.21541
0.60900, 0.51405
-0.77066, 1.96051
-0.25470, 1.36503
-0.38010, 2.68564
-2.14540, 3.50881
0.63923, 2.60137
-1.67635, 2.42334
0.78734, 1.11774
0.85474, -0.27999
-0.12904, -0.14791
0.51410, 1.84670
-1.88170, 2.62099
-0.05900, 0.41412
-2.18467, 0.17130
-2.80569, 3.32193
-2.43165, -0.42489
-0.01318, 1.52708
-2.96860, 2.03856
0.58412, 3.01259
0.65136, 2.41253
-0.94300, 0.64365
-0.02618, 2.34771
-0.72947, 0.04540
-2.90666, -0.22673
-0.80490, 0.27995
-1.81315, -0.28893
-1.26133, 2.46108
-1.88142, -0.31558
0.52067, 0.16510
-0.21271, 1.06222
-0.73939, 2.69186
-0.87891, 0.00804
-0.71825, 2.79327
-2.32803, 2.51664
-1.20909, 2.82844
-0.62995, 0.16037
-1.75972, 3.25551
-1.81392, 0.10920
0.47470, 2.95689
0.71531, 0.10802
-0.79547, -0.25435
-1.85132, -0.47296
-0.91259, 3.21233
-1.37930, 0.20638
0.54082, 1.54108
0.15124, 3.50065
-0.90878, 0.10956
-1.16377, 1.21965
0.82323, 0.87271
0.64787, 2.51076
0.04922, 2.11777
0.20708, 1.13733
-2.10609, -0.38665
-0.98144, 1.75696
-1.96091, 2.83408
0.44871, 2.59689
-0.23229, 2.98974
-0.54426, 2.89713
0.81973, 0.53147
0.55807, 1.98318
-0.49983, 3.27677
0.69475, 1.91291
0.29937, 1.03912
0.67550, 0.25676
-1.56555, 3.21493
-0.54745, 1.59758
-0.19675, 2.06341
-2.54986, 2.52944
-2.88336, -0.23080
-1.53663, 0.23024
0.72403, 2.32492
0.23370, 2.03309
-2.43895, -0.24518
-1.32140, 2.59552
-0.75488, 2.78082
-1.31241, 2.28274
0.61229, 1.50084
-0.31691, 1.91167
-0.50566, -0.22197
-1.70888, 2.36319
-3.00001, 0.62231
-0.60579, 2.83176
0.01380, 0.42349
-0.66374, 2.94713
0.54021, 1.06217
0.57091, 0.31100
0.77670, 0.66705
-2.73759, 3.00317
-0.29454, 0.79659
0.64300, 2.77075
0.88941, -0.10545
-2.53565, 3.26537
0.86506, 1.00490
-1.16380, 0.75749
-2.70365, 2.32698
-1.35252, 0.09095
-1.32648, 3.08152
0.51827, 0.35580
-1.40310, -0.37800
-0.72020, -0.16790
-0.15004, 2.54063
-2.93120, 1.48163
-2.63738, -0.17486
-1.28079, 3.25415
-2.88987, -0.42625
-0.80291, 1.17006
0.18474, 1.32069
-0.90351, 2.86615
-2.38741, 2.96985
-2.36111, 2.79122
-2.60144, 2.48831
-0.14934, 0.56470
-2.54032, 3.47148
-0.07944, 2.03637
0.25599, 2.54054
-0.70602, 2.23693
-1.64108, 3.31682
-2.81257, 0.01698
-1.49708, 2.51605
-0.65349, 1.68683
-2.51588, 0.30593
-0.08532, 0.36200
-3.00647, 2.33257
-0.70200, 1.64357
-0.09363, 2.25496
-2.70500, 2.60201
-2.69935, 2.89954
0.57776, 2.46742
-1.01683, -0.46969
-0.51027, -0.45781
0.25433, 0.72913
0.89700, 3.32600
0.55456, 2.58958
0.40796, 1.67679
-2.91125, 2.40028
0.53582, 1.57511
-2.51528, -0.19229
-0.66691, 0.05460
-2.86775, 0.54731
-1.62705, -0.46675
-0.14585, -0.25157
0.71960, -0.41410
-0.27059, 2.73526
-2.12997, 3.43214
-1.59591, 0.10924
-2.96836, 2.19975
-1.33390, 2.30610
-0.31798, 1.14263
-1.95775, -0.11880
-0.03630, 2.07113
-0.56780, 3.20422
-0.92520, 0.44223
-2.26349, -0.37893
-0.50206, 1.76957
-0.35201, 1.09541
0.86361, -0.45591
-1.59388, 0.29624
0.05192, 2.77804
-0.19662, 0.80368
-1.70840, 2.30797
-1.28993, 3.28433
-0.30923, 1.81373
-1.73684, 2.67809
0.46387, 0.21818
-2.93391, 3.38495
0.14749, 2.36052
-0.03105, 2.85290
0.10815, 0.34256
-1.82009, 3.24799
-0.86816, 3.14649
-0.89313, -0.01398
0.38832, 0.12110
-0.32437, -0.42929
0.05132, 2.68551
0.16519, 1.08567
-1.10647, 0.98823
-1.01566, 2.43037
-2.04383, 2.46722
-2.87731, -0.16553
-1.44005, 2.41006
-0.77973, 0.84590
-1.75725, -0.21278
-1.41669, 0.30481
0.94184, 2.01742
-1.47770, 3.13483
0.05708, -0.02072
0.32251, 0.37172
0.18635, 0.91538
-2.05034, 2.89816
-1.91571, -0.14506
0.72323, 0.80269
0.67940, 2.21597
-0.70520, 1.95345
-0.76074, -0.26492
0.87843, 0.71555
-0.88878, 0.63736
0.97982, 2.91017
0.99068, 2.66814
0.12156, 3.36162
-0.96848, 1.59807
-2.40775, 3.44274
0.93999, -0.02560
0.72067, 1.37912
0.67608, 2.96566
-0.76787, 1.62330
-2.57187, -0.33106
0.95862, 2.36602
-0.83473, -0.07914
0.89055, 3.41027
-0.25302, 0.52449
0.89756, 1.10843
0.77961, 0.40157
-2.39155, 3.28491
-0.64075, 3.32275
0.70354, 2.51528
-0.45490, 0.55839
-2.62171, -0.25021
-2.31793, -0.24997
-1.36902, -0.35775
0.59268, 0.47283
-0.39777, -0.42510
0.47454, 1.71835
-2.03175, 2.95894
-0.76543, 2.63697
0.09505, 0.40964
0.23154, 1.26235
-2.80100, 3.00499
-0.47628, 2.38410
-2.68542, 2.85175
0.69478, 3.36433
-2.43203, 3.45387
-2.36537, 3.23106
-2.69572, 2.91657
0.76387, 2.82184
-1.72664, 3.30702
-0.53674, 2.55548
-2.57022, 2.56380
-0.66029, 2.69447
0.41499, 1.25287
-0.10458, 0.18000
-0.95578, 1.74705
-1.03712, 1.99408
-0.08817, 0.99851
0.67286, 1.02315
-0.14974, -0.30712
-2.32401, 3.49197
0.36290, 0.17929
-2.23651, 2.37068
-1.52857, 3.48147
-0.78126, 3.43568
-2.38875, 3.07221
-1.10995, 0.91847
-0.35100, 0.74332
0.05960, 1.54799
-0.76091, 0.20667
0.36497, 2.51293
-1.08254, 1.72618
-2.99540, 2.56254
0.27132, -0.07420
-2.93839, 1.48976
-2.54393, 2.54172
-0.24744, 1.44488
-0.52132, -0.45896
-2.46832, -0.42127
-1.61417, 3.36778
-0.50551, 2.34043
0.39596, 0.31096
0.52815, 1.98259
-1.10944, 0.54289
-0.34080, 3.49297
0.40510, 1.65353
-2.71136, 0.01459
0.94564, 1.97392
-2.41052, -0.00492
-2.27468, 3.40999
0.88386, 1.44260
0.80713, 0.21081
-2.45978, -0.09985
0.80133, 2.11158
0.64098, 0.40401
-0.67314, 3.16524
-2.90350, 2.63758
-0.00650, 2.82984
0.28166, 1.24014
-2.76146, 2.76814
0.59725, 1.53310
0.26842, -0.14932
-0.78265, -0.02415
-1.19811, -0.34886
0.00733, 0.44701
-1.98157, 2.59801
-0.44500, 1.25312
-1.20228, 3.23901
-0.55766, 3.20365
-0.40837, 1.45118
-1.66266, 2.91529
-1.05122, 1.80371
-0.79096, 1.29781
-0.98378, 2.50348
-0.06140, -0.08967
-0.33762, 1.44898
-0.77385, 1.11473
-2.49148, -0.23446
-0.64572, 0.47288
0.57592, 1.95188
-1.78117, 2.70244
0.59877, -0.29653
0.41563, 1.61829
-2.97286, 0.83057
-0.20260, -0.39613
-0.53285, 2.77793
-1.23191, 2.50079
-2.85564, 2.37134
-0.95235, 3.04220
-2.20206, -0.44834
-1.50167, -0.13945
0.32809, 0.80486
0.78747, 2.70620
0.03023, 1.08946
-0.30068, 2.05863
0.79322, 0.64329
-1.01780, 1.79276
0.37104, 1.92849
-0.63322, 3.20610
-1.07891, 1.09017
-2.64175, 3.28915
0.33628, 1.06384
-1.75882, 3.28534
-0.06067, 0.35993
-0.50690, 0.05997
-0.59216, 2.80146
-2.04724, 3.09907
0.46348, -0.20488
0.89893, 3.43467
-1.43674, 2.81563
0.13327, 1.65444
-0.29334, 0.08486
-0.91620, 2.27907
0.12008, 2.48980
-1.71555, 0.08609
-2.92049, 1.31068
-0.58951, 3.26670
-1.09961, 0.89431
-1.28735, 2.67648
-2.20487, 2.41688
-0.29309, 0.06116
0.58333, -0.23220
0.75548, 1.46240
0.47992, 3.04132
-0.26158, 1.56936
-0.20904, 0.04941
-2.16271, 0.22996
-1.38569, -0.15278
-1.50772, 3.11831
-0.40818, 0.86978
-2.42910, 2.52526
-1.51506, 3.07409
-2.80027, 2.81285
0.92171, 2.67476
-2.46789, -0.36317
0.08468, 1.40249
-2.32702, 3.15542
-0.85439, 2.49646
-0.93177, 2.39188
-2.89637, 2.63034
-0.57345, 2.25715
-0.07197, 1.27040
0.12516, -0.37524
0.05140, -0.31645
-0.91544, 1.64146
-0.96513, 2.53817
-0.95493, 0.87847
-1.33720, -0.06873
-0.72771, 0.75414
-2.51220, 3.42532
-0.39703, 0.44377
-0.96102, 1.18127
0.18401, 1.54230
-2.61229, 2.54737
0.43435, 0.88188
-1.23514, 0.16348
-1.60112, 3.12863
-0.07812, 2.63541
-2.41442, -0.22407
-1.34983, 0.23167
0.08908, 0.19836
-1.86895, 3.37513
-1.00062, 2.52747
-1.13169, 1.97489
-0.27058, 1.18425
-0.62696, 3.50445
-2.59693, 3.25720
-2.60535, -0.30806
0.58730, 1.17843
-0.19211, 2.92108
0.36690, 2.20222
0.08177, 2.79818
-2.69340, -0.35017
0.31193, 1.65151
-0.57231, 0.44933
-2.88625, 0.45134
0.74343, -0.29029
-1.88736, -0.31882
-0.71937, 0.79239
-2.01510, 3.13270
0.36720, 0.76658
-0.15896, 0.67368
-0.86320, 3.20119
-0.55821, 1.92033
-1.02166, 0.00128
-0.17774, -0.07704
-2.62347, 2.50994
-2.20105, 2.71607
0.15510, 1.11228
0.78579, 0.45437
-0.52980, -0.24982
-0.90039, 1.25457
-1.43965, 3.29175
0.64054, 3.40171
-2.19850, 2.57151
0.26082, 2.61060
0.61511, -0.28075
-0.63939, 3.50480
-1.17272, -0.22122
-1.06965, 1.41910
0.72364, 1.11797
-2.53692, -0.15313
-0.30705, -0.38189
0.15853, 3.48941
0.25350, -0.38126
-2.38421, 2.32202
-1.06554, 3.10677
-0.91034, 1.41525
0.98881, 1.20886
0.32083, 1.20615
-0.68492, -0.17502
-0.96256, 1.21630
-0.83940, -0.20058
0.14350, -0.20288
-1.68853, 2.92476
-2.32705, 2.33996
0.90106, 3.15407
-2.45545, 3.25466
-1.20017, 0.18785
0.28689, 3.08745
0.00730, -0.30379
-2.40629, 2.28752
-0.27200, 1.39601
0.57678, 0.94764
-1.94347, -0.20587
-1.75151, 0.01287
0.28434, 2.01348
0.94876, -0.45683
-0.90716, 1.95988
-2.14244, 2.92272
0.91419, 0.39675
-0.31570, 0.49706
0.53836, 3.37998
-0.23517, 0.89482
-1.11889, 1.77038
-0.26399, 1.84964
0.92206, 2.84896
-2.14347, -0.21720
0.17162, 2.04343
-1.25113, 3.20738
-0.55578, 0.49603
0.45432, 0.27333
-1.14736, 2.14830
0.91107, 0.86636
-0.02190, -0.05522
-0.94000, 1.89389
-0.14592, 1.16502
0.43151, 1.39816
-0.38059, 2.46856
-0.42653, 0.18102
-0.23427, -0.32949
-1.13066, 2.96004
-2.54611, -0.40720
0.88703, 1.80930
-0.68263, 1.99953
-2.92530, 0.65462
0.14011, 0.52495
-0.90246, 0.13094
0.23398, 3.29675
-1.80029, 3.24021
0.64019, 3.37447
0.78071, 1.11188
0.49095, 1.60845
0.09636, 1.47210
-0.17850, 0.56746
0.79927, 3.04627
0.64750, 1.84094
-0.74678, 2.69253
-1.67131, 2.74860
-1.60765, 0.01160
-0.16582, 0.32961
0.28779, 0.54535
-0.28127, -0.34054
-0.17723, 2.41962
-0.15940, -0.04113
0.22210, 2.01437
-2.19761, 3.03524
0.05529, 2.35032
-2.55048, 3.00915
-0.18892, 1.32490
0.88312, -0.37352
-1.10395, 1.33858
-0.18407, 3.30602
0.78101, 3.19022
0.76835, 1.42468
-1.11794, 2.53583
0.76426, 1.58541
-0.75025, 3.40259
0.91581, 1.90909
-0.78591, 0.32505
-2.76677, 3.45660
-1.33580, -0.11993
0.51671, 0.98619
-1.27660, 0.16233
-0.25701, 0.36536
-1.14593, 2.57946
-1.82851, -0.14124
-0.28807, -0.26127
-0.08198, -0.30089
0.92716, 1.60599
0.51837, 2.34220
-0.19622, 2.96713
-2.47632, 3.28507
0.90520, 0.66042
-0.34027, 1.40945
-0.34570, 0.65134
-2.20605, 2.66658
0.36533, 3.39943
-0.43150, 0.27122
-0.11550, -0.03478
0.31906, 3.10023
-1.25251, 2.97111
-1.02429, -0.39229
0.51665, 3.17857
0.91063, -0.11177
-1.48303, -0.08297
-2.11542, 2.99989
-2.83161, 0.02943
-1.97369, 2.78133
-1.71273, 3.15799
-0.80323, 0.35500
0.39428, 0.93026
0.45905, 0.13834
0.29838, 0.72384
0.54388, 3.17253
0.53473, 1.14008
-1.51076, 3.51021
-1.96974, 2.85110
0.53913, -0.43304
-1.21967, 2.26710
-0.27529, 2.70854
-1.38195, 0.20202
0.33844, 0.62653
-1.13528, 2.06059
-0.28074, 2.21996
-2.03485, 3.07829
-0.42372, 0.09414
-2.22249, -0.21111
-0.11489, 0.83745
-0.99831, 2.84900
0.75476, 2.42253
0.75285, 1.68098
0.98395, 1.05421
0.92332, -0.19224
-0.19303, 1.13365
-2.74149, 2.51828
0.97305, 3.27369
0.35916, 1.60161
0.52125, -0.18306
-0.11277, 2.46446
0.93998, 0.34551
0.59305, 2.13503
-1.13616, 1.46659
-0.79862, 1.91567
-0.52489, -0.46039
-2.95501, 1.74678
-1.15405, -0.32529
0.01962, -0.35878
-1.62722, 3.16977
-0.52293, -0.47661
0.56427, 1.00191
0.37971, 0.60098
-0.31034, -0.43526
0.63067, 0.03017
-1.99936, 2.85015
-0.69575, 1.95521
-1.16107, 3.17135
-2.95522, 0.98655
-1.52237, 2.82490
0.71181, -0.29498
0.92677, -0.32333
0.50415, 2.83246
0.43214, -0.03345
0.54662, 1.63058
0.47938, 2.07655
0.54031, 0.83105
-2.10458, 2.80730
0.76641, 0.12011
-1.08118, 3.29235
-2.95898, -0.44893
-0.62849, 2.07608
-2.61221, 3.20258
-0.06729, 0.09688
0.84418, 1.86270
-1.06243, 0.56931
0.86312, 1.29981
-0.24988, 0.57791
-2.89662, 2.95386
0.67102, 2.33607
-0.49943, 2.59486
-1.62815, 3.38601
-1.03169, 2.18343
-2.90496, 1.97380
0.68443, 2.20565
-2.81999, 3.17681
-0.76683, 0.51481
-0.86965, 0.34521
-1.45468, -0.42032
0.91387, 1.98800
-2.76813, 3.04291
-2.84760, 1.19228
-1.74917, 2.54752
0.92622, 0.49577
-0.52176, 0.93791
0.98987, 1.79580
0.69203, 1.64681
-1.71341, 2.49864
-0.31426, 0.50632
0.44602, 2.75325
0.81734, 2.59559
-0.09573, 2.97517
-1.36225, 2.82917
-2.21964, 3.30029
-2.83791, 0.66080
-2.92176, 3.09618
0.74106, 0.65820
-2.85120, -0.38906
-0.48614, 3.03557
-0.60404, 1.23284
0.51260, 2.81331
-0.56696, -0.16066
-0.95324, 0.11901
-0.16658, 2.61751
-0.00062, 2.94675
-2.81966, 2.69948
0.75409, 2.75361
-0.02484, 2.24958
-0.03995, 0.36721
-2.61740, 2.32548
-0.25776, 2.01438
-2.61605, -0.35369
-0.90183, 0.54199
0.09613, -0.28068
0.00522, -0.39755
-0.34483, 3.37651
0.89001, -0.25643
-2.00532, 2.25155
-2.86043, 1.20710
-0.87159, 1.62937
-0.02190, 2.39946
-1.63617, 0.13739
0.45376, 1.02026
0.88134, 1.17351
-2.82243, 2.60688
-1.89387, 3.21431
0.98618, -0.37033
-0.55872, 1.25113
-0.93219, 3.35907
-0.63401, 2.45465
0.41764, 0.97418
0.17664, 1.23067
-0.48811, 0.63221
-0.16392, 0.39312
0.36927, 3.34438
-0.89365, 2.29292
0.05698, 1.97564
-0.54814, 1.86378
0.75646, 0.73205
-1.53962, 2.66041
-0.28953, 2.13862
-0.57954, 0.47623
-1.47355, 3.27009
-0.12572, 0.70082
-2.40600, 3.40119
-2.58501, -0.00265
-2.35366, -0.48345
-2.38039, 0.12352
-1.33388, -0.17443
-2.91533, 2.27040
-1.92758, -0.31124
-2.88214, 1.10665
-1.56066, 2.37042
-0.45168, 0.33433
0.58165, 0.97109
0.46335, -0.17306
-1.01999, 2.66344
-0.25126, 0.07028
-0.33231, 2.54432
-1.20553, 2.55786
0.79838, 3.27948
0.30972, 2.51578
-0.08160, 1.57073
0.81477, 2.02306
0.44100, 2.04203
-1.35512, -0.36755
-1.66024, 2.62205
-2.13749, -0.00675
-1.19403, 2.97205
-0.73485, 2.79448
-0.88323, 1.34665
-0.32223, 0.14805
-2.96657, 1.02379
-0.80542, -0.20423
-0.17678, 0.36509
-0.68045, 1.21178
0.56851, 2.28350
-0.13003, 0.96812
-2.94908, 0.35095
-0.83599, 0.60282
0.71621, 2.06874
-0.40101, -0.47729
-1.55121, -0.30142
0.45844, 0.74259
-2.85512, 0.82988
-1.24193, 3.02751
0.62611, 0.33726
0.92070, 1.99890
-0.56887, 3.01531
0.66023, 2.65211
-0.92328, 1.55143
0.06246, -0.12375
0.23727, 0.30075
-2.87152, 1.20845
-0.05549, 3.01001
0.45191, 2.93449
-1.11107, 1.94598
-2.68088, -0.30481
-0.07588, 1.01937
0.49613, 2.66107
-1.27412, 2.27202
0.95372, 1.24975
-1.91764, 2.53547
-2.67563, 2.77976
-1.30594, -0.31541
0.84200, -0.26980
-1.43205, -0.25720
0.07670, 1.86497
-1.99388, 0.14276
-2.25039, 3.01821
-2.29576, 2.83484
-2.63855, 2.99257
-0.71053, 3.17699
-0.30087, 1.82261
0.16148, 2.83762
-0.34780, 1.65236
-0.69590, 0.83804
-1.07888, 0.33669
-0.86617, 2.05230
0.26008, 3.09750
-0.97331, -0.19691
-1.14728, 2.32768
0.76753, 3.16881
-0.04776, 2.67331
-1.92638, 2.49634
0.26367, 1.55379
-0.82796, 1.75598
-0.30878, 2.53318
0.96259, -0.01938
0.95910, 1.40333
-2.93178, 2.72045
-2.47798, 2.93570
-1.42824, 3.37228
-2.33250, 2.69518
-0.63192, 0.04635
-2.78159, 2.86586
-2.81772, 3.22649
-0.60241, 1.38025
-1.87569, 0.07316
-2.50098, -0.03705
0.04796, 3.49100
-1.61062, 3.44898
-1.68675, 2.52788
0.38637, 1.18170
0.51294, 1.24672
-0.98382, -0.24617
-1.65247, 2.28709
-0.72098, 2.13173
0.24839, 0.22961
0.61909, 1.34071
0.95315, 2.65383
-2.10305, 0.23565
-2.46102, -0.13409
-1.02085, 1.73982
-0.67164, 3.09558
-0.61810, 0.10208
-1.16177, 2.89867
-1.13224, 0.48220
-0.69221, 2.95929
0.70111, 1.13328
-1.09109, 2.63882
-1.03795, 1.22892
-2.36273, 2.96811
-0.68332, 0.01082
0.51203, 0.80116
-0.43412, 1.75250
-2.02975, 0.25182
-1.33948, 3.50002
0.32837, 1.31445
-2.32859, 3.26385
-1.95975, 2.38613
0.17313, 0.29850
0.83429, -0.41089
-2.87928, 2.07831
-1.01297, 3.20034
-2.99244, 0.00411
-2.76851, 0.10188
0.74129, 0.43549
0.74222, 1.88694
-2.74425, 0.19426
-1.34640, 0.18082
0.92910, 2.01750
-0.93810, 0.27083
-1.39221, -0.20957
0.63773, 2.46579
-0.57817, 0.31140
-0.11342, 0.06028
-0.81286, 0.27728
-2.19124, -0.39077
-0.97946, 2.26801
0.83095, 2.40167
-0.84734, 1.72920
-1.39691, 2.41599
0.53403, 2.20972
-0.20084, 1.43708
0.86127, 1.21826
0.80815, 3.01415
0.46507, 0.08597
-2.12225, -0.43349
-0.06740, 2.42887
-0.24519, -0.23701
0.30038, 2.42371
-1.85196, 3.03067
-1.52731, 0.30179
0.90694, 1.34916
0.86540, 3.04517
-0.27164, 2.47965
0.23512, 0.59727
0.37348, 1.13733
-0.03064, 1.56123
-2.75826, -0.23580
-0.62048, 2.30433
-0.71121, 2.21553
-0.20659, 0.33965
0.83257, 1.55044
-2.26279, 2.30246
-1.48733, 3.48643
-1.11344, 1.82101
-1.48489, 2.68168
0.92000, 0.14532
-1.34350, 2.67546
-1.27731, 2.50348
-0.68148, -0.22169
0.81652, 2.61536
-2.35428, -0.19230
0.20060, 2.70807
-0.68058, 1.23060
-0.09001, 2.16628
-0.60028, 2.60639
